downloads,date,package
84677,2024-10-19,plotnine
636,2024-10-19,siuba
1492,2024-10-19,shiny
75540,2024-10-20,plotnine
69,2024-10-20,vetiver
1432,2024-10-20,great-tables
578,2024-10-20,siuba
965,2024-10-20,shiny
9488,2024-10-21,great-tables
3204,2024-10-21,shiny
1197,2024-10-21,siuba
183,2024-10-21,vetiver
94884,2024-10-21,plotnine
232,2024-10-22,vetiver
107039,2024-10-22,plotnine
12384,2024-10-22,great-tables
1444,2024-10-22,siuba
3237,2024-10-22,shiny
1359,2024-10-23,siuba
3014,2024-10-23,shiny
103591,2024-10-23,plotnine
216,2024-10-23,vetiver
13954,2024-10-23,great-tables
947,2024-10-24,siuba
97026,2024-10-24,plotnine
259,2024-10-24,vetiver
2433,2024-10-24,shiny
14311,2024-10-24,great-tables
1152,2024-10-25,siuba
2699,2024-10-25,shiny
111,2024-10-25,vetiver
100476,2024-10-25,plotnine
10844,2024-10-25,great-tables
80313,2024-10-26,plotnine
2408,2024-10-26,shiny
1491,2024-10-26,great-tables
367,2024-10-26,siuba
8,2024-10-26,vetiver
886,2024-10-27,shiny
539,2024-10-27,siuba
9,2024-10-27,vetiver
81405,2024-10-27,plotnine
2446,2024-10-27,great-tables
101065,2024-10-28,plotnine
97,2024-10-28,vetiver
7792,2024-10-28,great-tables
778,2024-10-28,siuba
2777,2024-10-28,shiny
10433,2024-10-29,great-tables
105627,2024-10-29,plotnine
839,2024-10-29,siuba
146,2024-10-29,vetiver
2696,2024-10-29,shiny
1243,2024-10-30,siuba
99831,2024-10-30,plotnine
135,2024-10-30,vetiver
4262,2024-10-30,shiny
8865,2024-10-30,great-tables
7077,2024-10-31,shiny
7504,2024-10-31,great-tables
98773,2024-10-31,plotnine
1112,2024-10-31,siuba
170,2024-10-31,vetiver
1089,2024-11-01,siuba
9222,2024-11-01,great-tables
157,2024-11-01,vetiver
3328,2024-11-01,shiny
96329,2024-11-01,plotnine
1910,2024-11-02,great-tables
50,2024-11-02,vetiver
82357,2024-11-02,plotnine
2370,2024-11-02,shiny
485,2024-11-02,siuba
87067,2024-11-03,plotnine
1665,2024-11-03,great-tables
3429,2024-11-03,shiny
550,2024-11-03,siuba
42,2024-11-03,vetiver
4308,2024-11-04,shiny
8459,2024-11-04,great-tables
105861,2024-11-04,plotnine
1280,2024-11-04,siuba
70,2024-11-04,vetiver
126,2024-11-05,vetiver
106887,2024-11-05,plotnine
854,2024-11-05,siuba
3891,2024-11-05,shiny
8450,2024-11-05,great-tables
5804,2024-11-06,shiny
99,2024-11-06,vetiver
106439,2024-11-06,plotnine
1121,2024-11-06,siuba
9593,2024-11-06,great-tables
242,2024-11-07,vetiver
11706,2024-11-07,great-tables
4974,2024-11-07,shiny
104410,2024-11-07,plotnine
961,2024-11-07,siuba
779,2024-11-08,siuba
273,2024-11-08,vetiver
10077,2024-11-08,great-tables
106602,2024-11-08,plotnine
7841,2024-11-08,shiny
564,2024-11-09,siuba
1476,2024-11-09,shiny
102251,2024-11-09,plotnine
81,2024-11-09,vetiver
2996,2024-11-09,great-tables
2785,2024-11-10,shiny
123,2024-11-10,vetiver
1527,2024-11-10,great-tables
100577,2024-11-10,plotnine
474,2024-11-10,siuba
7026,2024-11-11,great-tables
5293,2024-11-11,shiny
117733,2024-11-11,plotnine
1143,2024-11-11,siuba
167,2024-11-11,vetiver
11943,2024-11-12,great-tables
12020,2024-11-12,shiny
1085,2024-11-12,siuba
113524,2024-11-12,plotnine
303,2024-11-12,vetiver
113820,2024-11-13,plotnine
11856,2024-11-13,shiny
179,2024-11-13,vetiver
13429,2024-11-13,great-tables
1034,2024-11-13,siuba
11849,2024-11-14,great-tables
117827,2024-11-14,plotnine
1042,2024-11-14,siuba
254,2024-11-14,vetiver
14000,2024-11-14,shiny
810,2024-11-15,siuba
169,2024-11-15,vetiver
115779,2024-11-15,plotnine
7520,2024-11-15,shiny
10408,2024-11-15,great-tables
4272,2024-11-16,shiny
529,2024-11-16,siuba
99628,2024-11-16,plotnine
5109,2024-11-16,great-tables
14,2024-11-16,vetiver
5570,2024-11-17,great-tables
2921,2024-11-17,shiny
550,2024-11-17,siuba
94164,2024-11-17,plotnine
37,2024-11-17,vetiver
13972,2024-11-18,great-tables
7733,2024-11-18,shiny
1002,2024-11-18,siuba
202,2024-11-18,vetiver
129677,2024-11-18,plotnine
273,2024-11-19,vetiver
1150,2024-11-19,siuba
11832,2024-11-19,great-tables
6576,2024-11-19,shiny
149838,2024-11-19,plotnine
198,2024-11-20,vetiver
14159,2024-11-20,great-tables
5146,2024-11-20,shiny
117739,2024-11-20,plotnine
1002,2024-11-20,siuba
5039,2024-11-21,shiny
140,2024-11-21,vetiver
865,2024-11-21,siuba
116387,2024-11-21,plotnine
10146,2024-11-21,great-tables
8823,2024-11-22,great-tables
197,2024-11-22,vetiver
121768,2024-11-22,plotnine
5397,2024-11-22,shiny
931,2024-11-22,siuba
402,2024-11-23,siuba
1572,2024-11-23,shiny
98419,2024-11-23,plotnine
1753,2024-11-23,great-tables
88,2024-11-23,vetiver
1498,2024-11-24,great-tables
11,2024-11-24,vetiver
637,2024-11-24,siuba
1276,2024-11-24,shiny
103626,2024-11-24,plotnine
117955,2024-11-25,plotnine
1195,2024-11-25,siuba
7847,2024-11-25,great-tables
5937,2024-11-25,shiny
209,2024-11-25,vetiver
125805,2024-11-26,plotnine
1080,2024-11-26,siuba
7752,2024-11-26,shiny
9308,2024-11-26,great-tables
210,2024-11-26,vetiver
10120,2024-11-27,great-tables
169,2024-11-27,vetiver
952,2024-11-27,siuba
7528,2024-11-27,shiny
123673,2024-11-27,plotnine
123650,2024-11-28,plotnine
6104,2024-11-28,great-tables
87,2024-11-28,vetiver
776,2024-11-28,siuba
3910,2024-11-28,shiny
845,2024-11-29,siuba
4845,2024-11-29,great-tables
114717,2024-11-29,plotnine
28,2024-11-29,vetiver
3828,2024-11-29,shiny
2526,2024-11-30,great-tables
404,2024-11-30,siuba
1234,2024-11-30,shiny
16,2024-11-30,vetiver
96273,2024-11-30,plotnine
2895,2024-12-01,shiny
435,2024-12-01,siuba
2784,2024-12-01,great-tables
107312,2024-12-01,plotnine
7,2024-12-01,vetiver
7939,2024-12-02,great-tables
126941,2024-12-02,plotnine
62,2024-12-02,vetiver
8847,2024-12-02,shiny
847,2024-12-02,siuba
11040,2024-12-03,shiny
122317,2024-12-03,plotnine
117,2024-12-03,vetiver
979,2024-12-03,siuba
10056,2024-12-03,great-tables
159,2024-12-04,vetiver
121738,2024-12-04,plotnine
1072,2024-12-04,siuba
9560,2024-12-04,shiny
13973,2024-12-04,great-tables
126,2024-12-05,vetiver
15031,2024-12-05,great-tables
113966,2024-12-05,plotnine
1015,2024-12-05,siuba
14246,2024-12-05,shiny
12760,2024-12-06,great-tables
899,2024-12-06,siuba
7353,2024-12-06,shiny
107528,2024-12-06,plotnine
99,2024-12-06,vetiver
84029,2024-12-07,plotnine
44,2024-12-07,vetiver
345,2024-12-07,siuba
2880,2024-12-07,shiny
4348,2024-12-07,great-tables
536,2024-12-08,siuba
1023,2024-12-08,shiny
85964,2024-12-08,plotnine
89,2024-12-08,vetiver
2208,2024-12-08,great-tables
5711,2024-12-09,shiny
973,2024-12-09,siuba
277,2024-12-09,vetiver
10073,2024-12-09,great-tables
106356,2024-12-09,plotnine
107786,2024-12-10,plotnine
5076,2024-12-10,shiny
202,2024-12-10,vetiver
13161,2024-12-10,great-tables
1159,2024-12-10,siuba
157,2024-12-11,vetiver
7087,2024-12-11,shiny
16760,2024-12-11,great-tables
1156,2024-12-11,siuba
105381,2024-12-11,plotnine
10590,2024-12-12,shiny
109312,2024-12-12,plotnine
154,2024-12-12,vetiver
1227,2024-12-12,siuba
11206,2024-12-12,great-tables
148,2024-12-13,vetiver
952,2024-12-13,siuba
111262,2024-12-13,plotnine
14689,2024-12-13,shiny
9054,2024-12-13,great-tables
489,2024-12-14,siuba
67,2024-12-14,vetiver
3127,2024-12-14,shiny
79041,2024-12-14,plotnine
6022,2024-12-14,great-tables
5308,2024-12-15,great-tables
3146,2024-12-15,shiny
493,2024-12-15,siuba
90349,2024-12-15,plotnine
6,2024-12-15,vetiver
12270,2024-12-16,shiny
974,2024-12-16,siuba
128,2024-12-16,vetiver
122951,2024-12-16,plotnine
7408,2024-12-16,great-tables
1206,2024-12-17,siuba
387,2024-12-17,vetiver
19181,2024-12-17,shiny
13689,2024-12-17,great-tables
129903,2024-12-17,plotnine
231,2024-12-18,vetiver
11828,2024-12-18,great-tables
124309,2024-12-18,plotnine
5941,2024-12-18,shiny
1491,2024-12-18,siuba
1081,2024-12-19,siuba
115771,2024-12-19,plotnine
193,2024-12-19,vetiver
7229,2024-12-19,great-tables
3402,2024-12-19,shiny
190,2024-12-20,vetiver
16439,2024-12-20,great-tables
3539,2024-12-20,shiny
915,2024-12-20,siuba
110818,2024-12-20,plotnine
90032,2024-12-21,plotnine
4838,2024-12-21,great-tables
493,2024-12-21,siuba
1036,2024-12-21,shiny
32,2024-12-21,vetiver
364,2024-12-22,siuba
731,2024-12-22,shiny
77,2024-12-22,vetiver
88090,2024-12-22,plotnine
1179,2024-12-22,great-tables
6672,2024-12-23,great-tables
32,2024-12-23,vetiver
2415,2024-12-23,shiny
881,2024-12-23,siuba
113019,2024-12-23,plotnine
529,2024-12-24,siuba
100165,2024-12-24,plotnine
3845,2024-12-24,great-tables
27,2024-12-24,vetiver
1081,2024-12-24,shiny
1797,2024-12-25,great-tables
26,2024-12-25,vetiver
374,2024-12-25,siuba
1135,2024-12-25,shiny
94483,2024-12-25,plotnine
1850,2024-12-26,shiny
1967,2024-12-26,great-tables
98633,2024-12-26,plotnine
581,2024-12-26,siuba
51,2024-12-26,vetiver
24,2024-12-27,vetiver
3768,2024-12-27,great-tables
769,2024-12-27,siuba
99622,2024-12-27,plotnine
1451,2024-12-27,shiny
352,2024-12-28,siuba
1154,2024-12-28,great-tables
87419,2024-12-28,plotnine
16,2024-12-28,vetiver
832,2024-12-28,shiny
49,2024-12-29,vetiver
91179,2024-12-29,plotnine
435,2024-12-29,siuba
621,2024-12-29,shiny
1187,2024-12-29,great-tables
1394,2024-12-30,shiny
105192,2024-12-30,plotnine
878,2024-12-30,siuba
68,2024-12-30,vetiver
1921,2024-12-30,great-tables
3870,2024-12-31,great-tables
101570,2024-12-31,plotnine
1656,2024-12-31,shiny
59,2024-12-31,vetiver
1012,2024-12-31,siuba
620,2025-01-01,shiny
93771,2025-01-01,plotnine
2147,2025-01-01,great-tables
18,2025-01-01,vetiver
475,2025-01-01,siuba
103022,2025-01-02,plotnine
924,2025-01-02,siuba
6796,2025-01-02,great-tables
77,2025-01-02,vetiver
2435,2025-01-02,shiny
5317,2025-01-03,great-tables
3735,2025-01-03,shiny
1015,2025-01-03,siuba
80,2025-01-03,vetiver
101484,2025-01-03,plotnine
27,2025-01-04,vetiver
5976,2025-01-04,great-tables
89773,2025-01-04,plotnine
887,2025-01-04,shiny
428,2025-01-04,siuba
93035,2025-01-05,plotnine
523,2025-01-05,siuba
693,2025-01-05,shiny
1955,2025-01-05,great-tables
43,2025-01-05,vetiver
109172,2025-01-06,plotnine
2934,2025-01-06,shiny
126,2025-01-06,vetiver
7298,2025-01-06,great-tables
1230,2025-01-06,siuba
1197,2025-01-07,siuba
163,2025-01-07,vetiver
7997,2025-01-07,great-tables
3601,2025-01-07,shiny
108647,2025-01-07,plotnine
1278,2025-01-08,siuba
4003,2025-01-08,shiny
8105,2025-01-08,great-tables
117024,2025-01-08,plotnine
142,2025-01-08,vetiver
9585,2025-01-09,great-tables
121108,2025-01-09,plotnine
195,2025-01-09,vetiver
1281,2025-01-09,siuba
3692,2025-01-09,shiny
288,2025-01-10,vetiver
118741,2025-01-10,plotnine
5838,2025-01-10,shiny
1113,2025-01-10,siuba
9471,2025-01-10,great-tables
1775,2025-01-11,shiny
90,2025-01-11,vetiver
86568,2025-01-11,plotnine
2209,2025-01-11,great-tables
636,2025-01-11,siuba
91869,2025-01-12,plotnine
1239,2025-01-12,great-tables
1097,2025-01-12,shiny
597,2025-01-12,siuba
122,2025-01-12,vetiver
8696,2025-01-13,great-tables
3316,2025-01-13,shiny
125,2025-01-13,vetiver
110474,2025-01-13,plotnine
1309,2025-01-13,siuba
111610,2025-01-14,plotnine
1161,2025-01-14,siuba
5554,2025-01-14,shiny
143,2025-01-14,vetiver
9407,2025-01-14,great-tables
108673,2025-01-15,plotnine
5828,2025-01-15,shiny
245,2025-01-15,vetiver
1474,2025-01-15,siuba
8201,2025-01-15,great-tables
6791,2025-01-16,great-tables
6388,2025-01-16,shiny
109927,2025-01-16,plotnine
1134,2025-01-16,siuba
122,2025-01-16,vetiver
6687,2025-01-17,great-tables
7452,2025-01-17,shiny
1265,2025-01-17,siuba
116850,2025-01-17,plotnine
172,2025-01-17,vetiver
43,2025-01-18,vetiver
5134,2025-01-18,great-tables
2422,2025-01-18,shiny
92312,2025-01-18,plotnine
413,2025-01-18,siuba
32,2025-01-19,vetiver
90899,2025-01-19,plotnine
432,2025-01-19,siuba
1308,2025-01-19,shiny
1073,2025-01-19,great-tables
1202,2025-01-20,siuba
86,2025-01-20,vetiver
100692,2025-01-20,plotnine
5596,2025-01-20,great-tables
5536,2025-01-20,shiny
1164,2025-01-21,siuba
4825,2025-01-21,shiny
6538,2025-01-21,great-tables
106833,2025-01-21,plotnine
126,2025-01-21,vetiver
1058,2025-01-22,siuba
7828,2025-01-22,great-tables
114052,2025-01-22,plotnine
150,2025-01-22,vetiver
3796,2025-01-22,shiny
239,2025-01-23,vetiver
4765,2025-01-23,shiny
8413,2025-01-23,great-tables
104412,2025-01-23,plotnine
1185,2025-01-23,siuba
976,2025-01-24,siuba
76722,2025-01-24,plotnine
4033,2025-01-24,shiny
8476,2025-01-24,great-tables
139,2025-01-24,vetiver
2309,2025-01-25,great-tables
20,2025-01-25,vetiver
57787,2025-01-25,plotnine
1472,2025-01-25,shiny
329,2025-01-25,siuba
1302,2025-01-26,great-tables
59954,2025-01-26,plotnine
17,2025-01-26,vetiver
427,2025-01-26,siuba
928,2025-01-26,shiny
5337,2025-01-27,shiny
7504,2025-01-27,great-tables
89253,2025-01-27,plotnine
938,2025-01-27,siuba
162,2025-01-27,vetiver
1205,2025-01-28,siuba
5683,2025-01-28,shiny
8827,2025-01-28,great-tables
104482,2025-01-28,plotnine
157,2025-01-28,vetiver
11433,2025-01-29,great-tables
115395,2025-01-29,plotnine
105,2025-01-29,vetiver
4270,2025-01-29,shiny
1111,2025-01-29,siuba
4231,2025-01-30,shiny
9270,2025-01-30,great-tables
1553,2025-01-30,siuba
155,2025-01-30,vetiver
110290,2025-01-30,plotnine
109066,2025-01-31,plotnine
4822,2025-01-31,shiny
922,2025-01-31,siuba
6576,2025-01-31,great-tables
267,2025-01-31,vetiver
1793,2025-02-01,shiny
2638,2025-02-01,great-tables
32,2025-02-01,vetiver
89805,2025-02-01,plotnine
503,2025-02-01,siuba
91875,2025-02-02,plotnine
1746,2025-02-02,great-tables
8,2025-02-02,vetiver
543,2025-02-02,siuba
1112,2025-02-02,shiny
4067,2025-02-03,shiny
103267,2025-02-03,plotnine
946,2025-02-03,siuba
23,2025-02-03,vetiver
4434,2025-02-03,great-tables
3278,2025-02-04,shiny
4166,2025-02-04,great-tables
110270,2025-02-04,plotnine
35,2025-02-04,vetiver
933,2025-02-04,siuba
87,2025-02-05,vetiver
105618,2025-02-05,plotnine
2594,2025-02-05,shiny
1150,2025-02-05,siuba
4687,2025-02-05,great-tables
3151,2025-02-06,great-tables
54,2025-02-06,vetiver
927,2025-02-06,siuba
115637,2025-02-06,plotnine
3903,2025-02-06,shiny
3594,2025-02-07,great-tables
3423,2025-02-07,shiny
108965,2025-02-07,plotnine
783,2025-02-07,siuba
69,2025-02-07,vetiver
457,2025-02-08,siuba
1503,2025-02-08,great-tables
1585,2025-02-08,shiny
34,2025-02-08,vetiver
84638,2025-02-08,plotnine
1060,2025-02-09,great-tables
607,2025-02-09,siuba
28,2025-02-09,vetiver
865,2025-02-09,shiny
84681,2025-02-09,plotnine
4045,2025-02-10,great-tables
108907,2025-02-10,plotnine
3496,2025-02-10,shiny
222,2025-02-10,vetiver
1086,2025-02-10,siuba
5779,2025-02-11,shiny
153,2025-02-11,vetiver
125455,2025-02-11,plotnine
1230,2025-02-11,siuba
5402,2025-02-11,great-tables
124199,2025-02-12,plotnine
126,2025-02-12,vetiver
4399,2025-02-12,shiny
1539,2025-02-12,siuba
8097,2025-02-12,great-tables
8452,2025-02-13,great-tables
119445,2025-02-13,plotnine
148,2025-02-13,vetiver
3971,2025-02-13,shiny
1553,2025-02-13,siuba
103528,2025-02-14,plotnine
3832,2025-02-14,shiny
169,2025-02-14,vetiver
1122,2025-02-14,siuba
7757,2025-02-14,great-tables
66138,2025-02-15,plotnine
35,2025-02-15,vetiver
1239,2025-02-15,shiny
369,2025-02-15,siuba
4316,2025-02-15,great-tables
39,2025-02-16,vetiver
68127,2025-02-16,plotnine
535,2025-02-16,siuba
1310,2025-02-16,shiny
1430,2025-02-16,great-tables
2871,2025-02-17,great-tables
1162,2025-02-17,siuba
91834,2025-02-17,plotnine
51,2025-02-17,vetiver
3263,2025-02-17,shiny
5474,2025-02-18,shiny
94728,2025-02-18,plotnine
8766,2025-02-18,great-tables
152,2025-02-18,vetiver
1637,2025-02-18,siuba
90736,2025-02-19,plotnine
10485,2025-02-19,great-tables
1266,2025-02-19,siuba
6101,2025-02-19,shiny
287,2025-02-19,vetiver
1253,2025-02-20,siuba
141,2025-02-20,vetiver
5758,2025-02-20,shiny
100333,2025-02-20,plotnine
7810,2025-02-20,great-tables
213,2025-02-21,vetiver
7957,2025-02-21,great-tables
5733,2025-02-21,shiny
96633,2025-02-21,plotnine
1182,2025-02-21,siuba
72652,2025-02-22,plotnine
1880,2025-02-22,shiny
71,2025-02-22,vetiver
5087,2025-02-22,great-tables
387,2025-02-22,siuba
1313,2025-02-23,great-tables
3299,2025-02-23,shiny
551,2025-02-23,siuba
24,2025-02-23,vetiver
62846,2025-02-23,plotnine
173,2025-02-24,vetiver
10485,2025-02-24,great-tables
4424,2025-02-24,shiny
1128,2025-02-24,siuba
85972,2025-02-24,plotnine
206,2025-02-25,vetiver
2100,2025-02-25,siuba
8039,2025-02-25,great-tables
97363,2025-02-25,plotnine
4909,2025-02-25,shiny
4166,2025-02-26,shiny
1360,2025-02-26,siuba
9370,2025-02-26,great-tables
93000,2025-02-26,plotnine
231,2025-02-26,vetiver
1307,2025-02-27,siuba
272,2025-02-27,vetiver
3589,2025-02-27,shiny
13018,2025-02-27,great-tables
90329,2025-02-27,plotnine
9207,2025-02-28,great-tables
86077,2025-02-28,plotnine
224,2025-02-28,vetiver
1226,2025-02-28,siuba
4526,2025-02-28,shiny
2576,2025-03-01,shiny
69782,2025-03-01,plotnine
461,2025-03-01,siuba
74,2025-03-01,vetiver
5525,2025-03-01,great-tables
1471,2025-03-02,great-tables
12,2025-03-02,vetiver
63403,2025-03-02,plotnine
701,2025-03-02,siuba
1204,2025-03-02,shiny
5207,2025-03-03,shiny
1473,2025-03-03,siuba
117,2025-03-03,vetiver
82550,2025-03-03,plotnine
10150,2025-03-03,great-tables
9864,2025-03-04,great-tables
100075,2025-03-04,plotnine
1046,2025-03-04,siuba
4161,2025-03-04,shiny
219,2025-03-04,vetiver
5143,2025-03-05,shiny
12104,2025-03-05,great-tables
135979,2025-03-05,plotnine
201,2025-03-05,vetiver
1631,2025-03-05,siuba
6595,2025-03-06,shiny
10584,2025-03-06,great-tables
1031,2025-03-06,siuba
151,2025-03-06,vetiver
114125,2025-03-06,plotnine
97479,2025-03-07,plotnine
11657,2025-03-07,great-tables
4762,2025-03-07,shiny
168,2025-03-07,vetiver
1037,2025-03-07,siuba
46,2025-03-08,vetiver
1820,2025-03-08,shiny
388,2025-03-08,siuba
78597,2025-03-08,plotnine
6120,2025-03-08,great-tables
1006,2025-03-09,great-tables
852,2025-03-09,shiny
590,2025-03-09,siuba
44,2025-03-09,vetiver
83191,2025-03-09,plotnine
8517,2025-03-10,great-tables
166,2025-03-10,vetiver
108825,2025-03-10,plotnine
4562,2025-03-10,shiny
959,2025-03-10,siuba
166,2025-03-11,vetiver
142056,2025-03-11,plotnine
3736,2025-03-11,shiny
13496,2025-03-11,great-tables
865,2025-03-11,siuba
192,2025-03-12,vetiver
13056,2025-03-12,great-tables
1207,2025-03-12,siuba
4240,2025-03-12,shiny
136429,2025-03-12,plotnine
5221,2025-03-13,shiny
9950,2025-03-13,great-tables
123195,2025-03-13,plotnine
1001,2025-03-13,siuba
232,2025-03-13,vetiver
153,2025-03-14,vetiver
4901,2025-03-14,shiny
85180,2025-03-14,plotnine
700,2025-03-14,siuba
13161,2025-03-14,great-tables
3192,2025-03-15,great-tables
61,2025-03-15,vetiver
71855,2025-03-15,plotnine
578,2025-03-15,siuba
1689,2025-03-15,shiny
377,2025-03-16,siuba
53,2025-03-16,vetiver
1419,2025-03-16,great-tables
1575,2025-03-16,shiny
76023,2025-03-16,plotnine
5024,2025-03-17,shiny
9895,2025-03-17,great-tables
1065,2025-03-17,siuba
170,2025-03-17,vetiver
97996,2025-03-17,plotnine
345,2025-03-18,vetiver
856,2025-03-18,siuba
90153,2025-03-18,plotnine
9966,2025-03-18,great-tables
4723,2025-03-18,shiny
89907,2025-03-19,plotnine
263,2025-03-19,vetiver
6428,2025-03-19,shiny
1006,2025-03-19,siuba
14244,2025-03-19,great-tables
227,2025-03-20,vetiver
680,2025-03-20,siuba
3837,2025-03-20,shiny
13608,2025-03-20,great-tables
87102,2025-03-20,plotnine
634,2025-03-21,siuba
8207,2025-03-21,great-tables
4554,2025-03-21,shiny
255,2025-03-21,vetiver
81767,2025-03-21,plotnine
201,2025-03-22,siuba
98,2025-03-22,vetiver
62506,2025-03-22,plotnine
4264,2025-03-22,great-tables
1462,2025-03-22,shiny
66178,2025-03-23,plotnine
177,2025-03-23,siuba
1734,2025-03-23,shiny
45,2025-03-23,vetiver
1478,2025-03-23,great-tables
209,2025-03-24,vetiver
4790,2025-03-24,shiny
9359,2025-03-24,great-tables
543,2025-03-24,siuba
85595,2025-03-24,plotnine
6954,2025-03-25,shiny
89991,2025-03-25,plotnine
11526,2025-03-25,great-tables
258,2025-03-25,vetiver
709,2025-03-25,siuba
10420,2025-03-26,great-tables
83220,2025-03-26,plotnine
186,2025-03-26,vetiver
4698,2025-03-26,shiny
667,2025-03-26,siuba
660,2025-03-27,siuba
13707,2025-03-27,great-tables
208,2025-03-27,vetiver
89070,2025-03-27,plotnine
4781,2025-03-27,shiny
585,2025-03-28,siuba
13838,2025-03-28,great-tables
142,2025-03-28,vetiver
79815,2025-03-28,plotnine
5512,2025-03-28,shiny
284,2025-03-29,siuba
6221,2025-03-29,great-tables
64502,2025-03-29,plotnine
56,2025-03-29,vetiver
1824,2025-03-29,shiny
89,2025-03-30,vetiver
277,2025-03-30,siuba
67802,2025-03-30,plotnine
1535,2025-03-30,great-tables
3517,2025-03-30,shiny
758,2025-03-31,siuba
7947,2025-03-31,great-tables
80,2025-03-31,vetiver
6154,2025-03-31,shiny
81241,2025-03-31,plotnine
7066,2025-04-01,shiny
11344,2025-04-01,great-tables
221,2025-04-01,vetiver
734,2025-04-01,siuba
81835,2025-04-01,plotnine
212,2025-04-02,vetiver
13156,2025-04-02,great-tables
5928,2025-04-02,shiny
82454,2025-04-02,plotnine
680,2025-04-02,siuba
13630,2025-04-03,great-tables
102269,2025-04-03,plotnine
142,2025-04-03,vetiver
5847,2025-04-03,shiny
669,2025-04-03,siuba
650,2025-04-04,siuba
230,2025-04-04,vetiver
6576,2025-04-04,shiny
10062,2025-04-04,great-tables
97623,2025-04-04,plotnine
4527,2025-04-05,shiny
59499,2025-04-05,plotnine
85,2025-04-05,vetiver
306,2025-04-05,siuba
4841,2025-04-05,great-tables
38,2025-04-06,vetiver
1196,2025-04-06,great-tables
59409,2025-04-06,plotnine
255,2025-04-06,siuba
2998,2025-04-06,shiny
6891,2025-04-07,shiny
199,2025-04-07,vetiver
79085,2025-04-07,plotnine
556,2025-04-07,siuba
6201,2025-04-07,great-tables
81626,2025-04-08,plotnine
208,2025-04-08,vetiver
16995,2025-04-08,great-tables
6313,2025-04-08,shiny
533,2025-04-08,siuba
556,2025-04-09,siuba
84216,2025-04-09,plotnine
101,2025-04-09,vetiver
6902,2025-04-09,shiny
9415,2025-04-09,great-tables
6027,2025-04-10,shiny
105,2025-04-10,vetiver
780,2025-04-10,siuba
13549,2025-04-10,great-tables
87963,2025-04-10,plotnine
11640,2025-04-11,great-tables
79306,2025-04-11,plotnine
158,2025-04-11,vetiver
5861,2025-04-11,shiny
623,2025-04-11,siuba
